,cell name,current,proj,stress,mouse,drug type,drug state,firing rate,sweep
1350,m202 s2c2,160,TS,naive,755-0,,baseline,8.0,643.0
1351,m202 s2c2,180,TS,naive,755-0,,baseline,6.666666666666667,644.0
1352,m202 s2c2,200,TS,naive,755-0,,baseline,4.0,645.0
1353,m202 s2c3,0,TS,naive,755-0,,baseline,18.0,735.0
1354,m202 s2c3,20,TS,naive,755-0,,baseline,20.0,736.0
1355,m202 s2c3,40,TS,naive,755-0,,baseline,28.0,737.0
1356,m202 s2c3,60,TS,naive,755-0,,baseline,41.0,738.0
1357,m202 s2c3,80,TS,naive,755-0,,baseline,30.0,739.0
1358,m202 s2c3,100,TS,naive,755-0,,baseline,34.0,740.0
1359,m202 s2c3,120,TS,naive,755-0,,baseline,35.0,741.0
1360,m202 s2c3,140,TS,naive,755-0,,baseline,35.0,742.0
1361,m202 s2c3,160,TS,naive,755-0,,baseline,27.0,743.0
1362,m202 s2c3,180,TS,naive,755-0,,baseline,31.0,744.0
1363,m202 s2c3,200,TS,naive,755-0,,baseline,31.0,745.0
1364,m203 s1c1,0,TS,naive,756-0,,baseline,2.6666666666666665,44.0
1365,m203 s1c1,20,TS,naive,756-0,,baseline,6.666666666666667,45.0
1366,m203 s1c1,40,TS,naive,756-0,,baseline,12.0,46.0
1367,m203 s1c1,60,TS,naive,756-0,,baseline,14.0,47.0
1368,m203 s1c1,80,TS,naive,756-0,,baseline,18.666666666666668,48.0
1369,m203 s1c1,100,TS,naive,756-0,,baseline,18.666666666666668,49.0
1370,m203 s1c1,120,TS,naive,756-0,,baseline,20.0,50.0
1371,m203 s1c1,140,TS,naive,756-0,,baseline,20.666666666666668,51.0
1372,m203 s1c1,160,TS,naive,756-0,,baseline,18.666666666666668,52.0
1373,m203 s1c1,180,TS,naive,756-0,,baseline,18.666666666666668,53.0
1374,m203 s1c1,200,TS,naive,756-0,,baseline,18.666666666666668,54.0
1375,m203 s2c1,0,TS,naive,756-0,,baseline,10.666666666666666,169.0
1376,m203 s2c1,20,TS,naive,756-0,,baseline,10.666666666666666,170.0
1377,m203 s2c1,40,TS,naive,756-0,,baseline,12.0,171.0
1378,m203 s2c1,60,TS,naive,756-0,,baseline,11.333333333333334,172.0
1379,m203 s2c1,80,TS,naive,756-0,,baseline,14.0,173.0
1380,m203 s2c1,100,TS,naive,756-0,,baseline,14.666666666666666,174.0
1381,m203 s2c1,120,TS,naive,756-0,,baseline,16.666666666666668,175.0
1382,m203 s2c1,140,TS,naive,756-0,,baseline,18.0,176.0
1383,m203 s2c1,160,TS,naive,756-0,,baseline,16.666666666666668,177.0
1384,m203 s2c1,180,TS,naive,756-0,,baseline,14.666666666666666,178.0
1385,m203 s2c1,200,TS,naive,756-0,,baseline,13.333333333333334,179.0
1386,m203 s2c4,0,TS,naive,756-0,,baseline,7.333333333333333,300.0
1387,m203 s2c4,20,TS,naive,756-0,,baseline,9.333333333333334,301.0
1388,m203 s2c4,40,TS,naive,756-0,,baseline,17.333333333333332,302.0
1389,m203 s2c4,60,TS,naive,756-0,,baseline,24.0,303.0
1390,m203 s2c4,80,TS,naive,756-0,,baseline,28.0,304.0
1391,m203 s2c4,100,TS,naive,756-0,,baseline,31.333333333333332,305.0
1392,m203 s2c4,120,TS,naive,756-0,,baseline,32.0,306.0
1393,m203 s2c4,140,TS,naive,756-0,,baseline,34.0,307.0
1394,m203 s2c4,160,TS,naive,756-0,,baseline,32.0,308.0
1395,m203 s2c4,180,TS,naive,756-0,,baseline,34.666666666666664,309.0
1396,m203 s2c4,200,TS,naive,756-0,,baseline,32.0,310.0
1397,m203 s3c1,0,TS,naive,756-0,,baseline,0.0,438.3333333333333
1398,m203 s3c1,20,TS,naive,756-0,,baseline,0.6666666666666666,439.3333333333333
1399,m203 s3c1,40,TS,naive,756-0,,baseline,2.0,440.3333333333333
1400,m203 s3c1,60,TS,naive,756-0,,baseline,2.6666666666666665,441.3333333333333
1401,m203 s3c1,80,TS,naive,756-0,,baseline,3.3333333333333335,442.3333333333333
1402,m203 s3c1,100,TS,naive,756-0,,baseline,4.666666666666667,443.3333333333333
1403,m203 s3c1,120,TS,naive,756-0,,baseline,5.333333333333333,444.3333333333333
1404,m203 s3c1,140,TS,naive,756-0,,baseline,5.333333333333333,445.3333333333333
1405,m203 s3c1,160,TS,naive,756-0,,baseline,6.666666666666667,446.3333333333333
1406,m203 s3c1,180,TS,naive,756-0,,baseline,6.0,447.3333333333333
1407,m203 s3c1,200,TS,naive,756-0,,baseline,5.333333333333333,448.3333333333333
1408,m203 s3c2,0,TS,naive,756-0,,baseline,0.0,535.0
1409,m203 s3c2,20,TS,naive,756-0,,baseline,2.0,536.0
1410,m203 s3c2,40,TS,naive,756-0,,baseline,2.0,537.0
1411,m203 s3c2,60,TS,naive,756-0,,baseline,3.3333333333333335,538.0
1412,m203 s3c2,80,TS,naive,756-0,,baseline,4.0,539.0
1413,m203 s3c2,100,TS,naive,756-0,,baseline,4.666666666666667,540.0
1414,m203 s3c2,120,TS,naive,756-0,,baseline,6.0,541.0
1415,m203 s3c2,140,TS,naive,756-0,,baseline,7.333333333333333,542.0
1416,m203 s3c2,160,TS,naive,756-0,,baseline,8.0,543.0
1417,m203 s3c2,180,TS,naive,756-0,,baseline,8.666666666666666,544.0
1418,m203 s3c2,200,TS,naive,756-0,,baseline,10.0,545.0
1419,m204 s2c1,0,TS,stress,752-0,,baseline,14.0,36.0
1420,m204 s2c1,20,TS,stress,752-0,,baseline,12.666666666666666,37.0
1421,m204 s2c1,40,TS,stress,752-0,,baseline,15.333333333333334,38.0
1422,m204 s2c1,60,TS,stress,752-0,,baseline,15.333333333333334,39.0
1423,m204 s2c1,80,TS,stress,752-0,,baseline,18.0,40.0
1424,m204 s2c1,100,TS,stress,752-0,,baseline,18.0,41.0
1425,m204 s2c1,120,TS,stress,752-0,,baseline,16.0,42.0
1426,m204 s2c1,140,TS,stress,752-0,,baseline,18.0,43.0
1427,m204 s2c1,160,TS,stress,752-0,,baseline,12.666666666666666,44.0
1428,m204 s2c1,180,TS,stress,752-0,,baseline,13.333333333333334,45.0
1429,m204 s2c1,200,TS,stress,752-0,,baseline,10.666666666666666,46.0
1430,m204 s2c2,0,TS,stress,752-0,,baseline,6.666666666666667,91.0
1431,m204 s2c2,20,TS,stress,752-0,,baseline,10.666666666666666,92.0
1432,m204 s2c2,40,TS,stress,752-0,,baseline,14.666666666666666,93.0
1433,m204 s2c2,60,TS,stress,752-0,,baseline,17.333333333333332,94.0
1434,m204 s2c2,80,TS,stress,752-0,,baseline,19.333333333333332,95.0
1435,m204 s2c2,100,TS,stress,752-0,,baseline,18.666666666666668,96.0
1436,m204 s2c2,120,TS,stress,752-0,,baseline,16.666666666666668,97.0
1437,m204 s2c2,140,TS,stress,752-0,,baseline,18.0,98.0
1438,m204 s2c2,160,TS,stress,752-0,,baseline,16.666666666666668,99.0
1439,m204 s2c2,180,TS,stress,752-0,,baseline,14.666666666666666,100.0
1440,m204 s2c2,200,TS,stress,752-0,,baseline,14.0,101.0
1441,m204 s2c3,0,TS,stress,752-0,,baseline,4.666666666666667,146.0
1442,m204 s2c3,20,TS,stress,752-0,,baseline,9.333333333333334,147.0
1443,m204 s2c3,40,TS,stress,752-0,,baseline,14.666666666666666,148.0
1444,m204 s2c3,60,TS,stress,752-0,,baseline,18.0,149.0
1445,m204 s2c3,80,TS,stress,752-0,,baseline,19.333333333333332,150.0
1446,m204 s2c3,100,TS,stress,752-0,,baseline,22.666666666666668,151.0
1447,m204 s2c3,120,TS,stress,752-0,,baseline,23.333333333333332,152.0
1448,m204 s2c3,140,TS,stress,752-0,,baseline,25.333333333333332,153.0
1449,m204 s2c3,160,TS,stress,752-0,,baseline,25.333333333333332,154.0
1450,m204 s2c3,180,TS,stress,752-0,,baseline,28.0,155.0
1451,m204 s2c3,200,TS,stress,752-0,,baseline,28.666666666666668,156.0
1452,m204 s3c1,0,TS,stress,752-0,,baseline,6.0,201.0
1453,m204 s3c1,20,TS,stress,752-0,,baseline,12.666666666666666,202.0
1454,m204 s3c1,40,TS,stress,752-0,,baseline,16.0,203.0
1455,m204 s3c1,60,TS,stress,752-0,,baseline,16.0,204.0
1456,m204 s3c1,80,TS,stress,752-0,,baseline,19.333333333333332,205.0
1457,m204 s3c1,100,TS,stress,752-0,,baseline,18.0,206.0
1458,m204 s3c1,120,TS,stress,752-0,,baseline,14.666666666666666,207.0
1459,m204 s3c1,140,TS,stress,752-0,,baseline,17.333333333333332,208.0
1460,m204 s3c1,160,TS,stress,752-0,,baseline,15.333333333333334,209.0
1461,m204 s3c1,180,TS,stress,752-0,,baseline,14.0,210.0
1462,m204 s3c1,200,TS,stress,752-0,,baseline,12.666666666666666,211.0
1463,m204 s4c1,0,TS,stress,752-0,,baseline,1.3333333333333333,256.0
1464,m204 s4c1,20,TS,stress,752-0,,baseline,9.333333333333334,257.0
1465,m204 s4c1,40,TS,stress,752-0,,baseline,13.333333333333334,258.0
1466,m204 s4c1,60,TS,stress,752-0,,baseline,14.0,259.0
1467,m204 s4c1,80,TS,stress,752-0,,baseline,18.0,260.0
1468,m204 s4c1,100,TS,stress,752-0,,baseline,17.333333333333332,261.0
1469,m204 s4c1,120,TS,stress,752-0,,baseline,18.0,262.0
1470,m204 s4c1,140,TS,stress,752-0,,baseline,18.666666666666668,263.0
1471,m204 s4c1,160,TS,stress,752-0,,baseline,18.0,264.0
1472,m204 s4c1,180,TS,stress,752-0,,baseline,15.333333333333334,265.0
1473,m204 s4c1,200,TS,stress,752-0,,baseline,14.666666666666666,266.0
1474,m205 s1c1,0,TS,stress,752-L,,baseline,0.0,20.0
1475,m205 s1c1,20,TS,stress,752-L,,baseline,1.3333333333333333,21.0
1476,m205 s1c1,40,TS,stress,752-L,,baseline,2.6666666666666665,22.0
1477,m205 s1c1,60,TS,stress,752-L,,baseline,4.0,23.0
1478,m205 s1c1,80,TS,stress,752-L,,baseline,5.333333333333333,24.0
1479,m205 s1c1,100,TS,stress,752-L,,baseline,6.666666666666667,25.0
1480,m205 s1c1,120,TS,stress,752-L,,baseline,8.666666666666666,26.0
1481,m205 s1c1,140,TS,stress,752-L,,baseline,10.0,27.0
1482,m205 s1c1,160,TS,stress,752-L,,baseline,10.666666666666666,28.0
1483,m205 s1c1,180,TS,stress,752-L,,baseline,12.0,29.0
1484,m205 s1c1,200,TS,stress,752-L,,baseline,12.666666666666666,30.0
1485,m205 s2c1,0,TS,stress,752-L,,baseline,10.0,83.5
1486,m205 s2c1,20,TS,stress,752-L,,baseline,13.5,84.5
1487,m205 s2c1,40,TS,stress,752-L,,baseline,12.0,85.5
1488,m205 s2c1,60,TS,stress,752-L,,baseline,14.5,86.5
1489,m205 s2c1,80,TS,stress,752-L,,baseline,17.0,87.5
1490,m205 s2c1,100,TS,stress,752-L,,baseline,20.0,88.5
1491,m205 s2c1,120,TS,stress,752-L,,baseline,21.0,89.5
1492,m205 s2c1,140,TS,stress,752-L,,baseline,22.0,90.5
1493,m205 s2c1,160,TS,stress,752-L,,baseline,22.0,91.5
1494,m205 s2c1,180,TS,stress,752-L,,baseline,23.5,92.5
1495,m205 s2c1,200,TS,stress,752-L,,baseline,21.0,93.5
1496,m205 s2c2,0,TS,stress,752-L,,baseline,13.333333333333334,142.0
1497,m205 s2c2,20,TS,stress,752-L,,baseline,15.333333333333334,143.0
1498,m205 s2c2,40,TS,stress,752-L,,baseline,18.0,144.0
1499,m205 s2c2,60,TS,stress,752-L,,baseline,20.0,145.0
1500,m205 s2c2,80,TS,stress,752-L,,baseline,22.666666666666668,146.0
1501,m205 s2c2,100,TS,stress,752-L,,baseline,23.333333333333332,147.0
1502,m205 s2c2,120,TS,stress,752-L,,baseline,25.333333333333332,148.0
1503,m205 s2c2,140,TS,stress,752-L,,baseline,27.333333333333332,149.0
1504,m205 s2c2,160,TS,stress,752-L,,baseline,30.666666666666668,150.0
1505,m205 s2c2,180,TS,stress,752-L,,baseline,31.333333333333332,151.0
1506,m205 s2c2,200,TS,stress,752-L,,baseline,32.0,152.0
1507,m205 s2c3,0,TS,stress,752-L,,baseline,0.0,214.33333333333334
1508,m205 s2c3,20,TS,stress,752-L,,baseline,2.0,215.33333333333334
1509,m205 s2c3,40,TS,stress,752-L,,baseline,3.3333333333333335,216.33333333333334
1510,m205 s2c3,60,TS,stress,752-L,,baseline,4.666666666666667,217.33333333333334
1511,m205 s2c3,80,TS,stress,752-L,,baseline,6.666666666666667,218.33333333333334
1512,m205 s2c3,100,TS,stress,752-L,,baseline,7.333333333333333,219.33333333333334
1513,m205 s2c3,120,TS,stress,752-L,,baseline,7.333333333333333,220.33333333333334
1514,m205 s2c3,140,TS,stress,752-L,,baseline,7.333333333333333,221.33333333333334
1515,m205 s2c3,160,TS,stress,752-L,,baseline,6.666666666666667,222.33333333333334
1516,m205 s2c3,180,TS,stress,752-L,,baseline,8.666666666666666,223.33333333333334
1517,m205 s2c3,200,TS,stress,752-L,,baseline,10.0,224.33333333333334
1518,m205 s2c4,0,TS,stress,752-L,,baseline,0.6666666666666666,268.0
1519,m205 s2c4,20,TS,stress,752-L,,baseline,9.333333333333334,269.0
1520,m205 s2c4,40,TS,stress,752-L,,baseline,16.0,270.0
1521,m205 s2c4,60,TS,stress,752-L,,baseline,15.333333333333334,271.0
1522,m205 s2c4,80,TS,stress,752-L,,baseline,16.666666666666668,272.0
1523,m205 s2c4,100,TS,stress,752-L,,baseline,13.333333333333334,273.0
1524,m205 s2c4,120,TS,stress,752-L,,baseline,13.333333333333334,274.0
1525,m205 s2c4,140,TS,stress,752-L,,baseline,12.0,275.0
1526,m205 s2c4,160,TS,stress,752-L,,baseline,12.0,276.0
1527,m205 s2c4,180,TS,stress,752-L,,baseline,10.0,277.0
1528,m205 s2c4,200,TS,stress,752-L,,baseline,8.666666666666666,278.0
1529,m205 s2c5,0,TS,stress,752-L,,baseline,10.0,323.0
1530,m205 s2c5,20,TS,stress,752-L,,baseline,12.0,324.0
1531,m205 s2c5,40,TS,stress,752-L,,baseline,12.666666666666666,325.0
1532,m205 s2c5,60,TS,stress,752-L,,baseline,12.666666666666666,326.0
1533,m205 s2c5,80,TS,stress,752-L,,baseline,13.333333333333334,327.0
1534,m205 s2c5,100,TS,stress,752-L,,baseline,14.666666666666666,328.0
1535,m205 s2c5,120,TS,stress,752-L,,baseline,15.333333333333334,329.0
1536,m205 s2c5,140,TS,stress,752-L,,baseline,15.333333333333334,330.0
1537,m205 s2c5,160,TS,stress,752-L,,baseline,17.333333333333332,331.0
1538,m205 s2c5,180,TS,stress,752-L,,baseline,18.0,332.0
1539,m205 s2c5,200,TS,stress,752-L,,baseline,18.0,333.0
1540,m205 s2c6,0,TS,stress,752-L,,baseline,0.0,379.0
1541,m205 s2c6,20,TS,stress,752-L,,baseline,14.0,380.0
1542,m205 s2c6,40,TS,stress,752-L,,baseline,16.666666666666668,381.0
1543,m205 s2c6,60,TS,stress,752-L,,baseline,16.666666666666668,382.0
1544,m205 s2c6,80,TS,stress,752-L,,baseline,11.333333333333334,383.0
1545,m205 s2c6,100,TS,stress,752-L,,baseline,12.0,384.0
1546,m205 s2c6,120,TS,stress,752-L,,baseline,11.333333333333334,385.0
1547,m205 s2c6,140,TS,stress,752-L,,baseline,10.0,386.0
1548,m205 s2c6,160,TS,stress,752-L,,baseline,10.666666666666666,387.0
1549,m205 s2c6,180,TS,stress,752-L,,baseline,9.333333333333334,388.0
1550,m205 s2c6,200,TS,stress,752-L,,baseline,10.0,389.0
1551,m206 s1c1,0,TS,stress,751-RL,,baseline,0.6666666666666666,20.0
1552,m206 s1c1,20,TS,stress,751-RL,,baseline,3.3333333333333335,21.0
1553,m206 s1c1,40,TS,stress,751-RL,,baseline,4.666666666666667,22.0
1554,m206 s1c1,60,TS,stress,751-RL,,baseline,6.0,23.0
1555,m206 s1c1,80,TS,stress,751-RL,,baseline,7.333333333333333,24.0
1556,m206 s1c1,100,TS,stress,751-RL,,baseline,8.666666666666666,25.0
1557,m206 s1c1,120,TS,stress,751-RL,,baseline,10.0,26.0
1558,m206 s1c1,140,TS,stress,751-RL,,baseline,10.666666666666666,27.0
1559,m206 s1c1,160,TS,stress,751-RL,,baseline,12.666666666666666,28.0
1560,m206 s1c1,180,TS,stress,751-RL,,baseline,12.666666666666666,29.0
1561,m206 s1c1,200,TS,stress,751-RL,,baseline,14.0,30.0
1562,m206 s2c1,0,TS,stress,751-RL,,baseline,7.333333333333333,89.0
1563,m206 s2c1,20,TS,stress,751-RL,,baseline,8.0,90.0
1564,m206 s2c1,40,TS,stress,751-RL,,baseline,10.0,91.0
1565,m206 s2c1,60,TS,stress,751-RL,,baseline,10.666666666666666,92.0
1566,m206 s2c1,80,TS,stress,751-RL,,baseline,11.333333333333334,93.0
1567,m206 s2c1,100,TS,stress,751-RL,,baseline,12.0,94.0
1568,m206 s2c1,120,TS,stress,751-RL,,baseline,14.0,95.0
1569,m206 s2c1,140,TS,stress,751-RL,,baseline,16.0,96.0
1570,m206 s2c1,160,TS,stress,751-RL,,baseline,17.333333333333332,97.0
1571,m206 s2c1,180,TS,stress,751-RL,,baseline,19.333333333333332,98.0
1572,m206 s2c1,200,TS,stress,751-RL,,baseline,20.666666666666668,99.0
1573,m206 s2c2,0,TS,stress,751-RL,,baseline,4.0,144.0
1574,m206 s2c2,20,TS,stress,751-RL,,baseline,12.666666666666666,145.0
1575,m206 s2c2,40,TS,stress,751-RL,,baseline,10.666666666666666,146.0
1576,m206 s2c2,60,TS,stress,751-RL,,baseline,16.0,147.0
1577,m206 s2c2,80,TS,stress,751-RL,,baseline,14.0,148.0
1578,m206 s2c2,100,TS,stress,751-RL,,baseline,16.0,149.0
1579,m206 s2c2,120,TS,stress,751-RL,,baseline,18.666666666666668,150.0
1580,m206 s2c2,140,TS,stress,751-RL,,baseline,20.666666666666668,151.0
1581,m206 s2c2,160,TS,stress,751-RL,,baseline,18.666666666666668,152.0
1582,m206 s2c2,180,TS,stress,751-RL,,baseline,19.333333333333332,153.0
1583,m206 s2c2,200,TS,stress,751-RL,,baseline,21.333333333333332,154.0
1584,m206 s2c3,0,TS,stress,751-RL,,baseline,4.666666666666667,199.0
1585,m206 s2c3,20,TS,stress,751-RL,,baseline,6.666666666666667,200.0
1586,m206 s2c3,40,TS,stress,751-RL,,baseline,7.333333333333333,201.0
1587,m206 s2c3,60,TS,stress,751-RL,,baseline,7.333333333333333,202.0
1588,m206 s2c3,80,TS,stress,751-RL,,baseline,8.666666666666666,203.0
1589,m206 s2c3,100,TS,stress,751-RL,,baseline,10.666666666666666,204.0
1590,m206 s2c3,120,TS,stress,751-RL,,baseline,9.333333333333334,205.0
1591,m206 s2c3,140,TS,stress,751-RL,,baseline,10.666666666666666,206.0
1592,m206 s2c3,160,TS,stress,751-RL,,baseline,12.0,207.0
1593,m206 s2c3,180,TS,stress,751-RL,,baseline,12.666666666666666,208.0
1594,m206 s2c3,200,TS,stress,751-RL,,baseline,14.0,209.0
1595,m207 s1c2,0,TS,stress,751-0,,baseline,4.666666666666667,75.0
1596,m207 s1c2,20,TS,stress,751-0,,baseline,6.0,76.0
1597,m207 s1c2,40,TS,stress,751-0,,baseline,8.0,77.0
1598,m207 s1c2,60,TS,stress,751-0,,baseline,9.333333333333334,78.0
1599,m207 s1c2,80,TS,stress,751-0,,baseline,11.333333333333334,79.0
1600,m207 s1c2,100,TS,stress,751-0,,baseline,13.333333333333334,80.0
1601,m207 s1c2,120,TS,stress,751-0,,baseline,14.666666666666666,81.0
1602,m207 s1c2,140,TS,stress,751-0,,baseline,16.0,82.0
1603,m207 s1c2,160,TS,stress,751-0,,baseline,17.333333333333332,83.0
1604,m207 s1c2,180,TS,stress,751-0,,baseline,18.666666666666668,84.0
1605,m207 s1c2,200,TS,stress,751-0,,baseline,18.666666666666668,85.0
1606,m207 s1c3,0,TS,stress,751-0,,baseline,10.666666666666666,130.0
1607,m207 s1c3,20,TS,stress,751-0,,baseline,12.0,131.0
1608,m207 s1c3,40,TS,stress,751-0,,baseline,14.666666666666666,132.0
1609,m207 s1c3,60,TS,stress,751-0,,baseline,17.333333333333332,133.0
1610,m207 s1c3,80,TS,stress,751-0,,baseline,19.333333333333332,134.0
1611,m207 s1c3,100,TS,stress,751-0,,baseline,20.666666666666668,135.0
1612,m207 s1c3,120,TS,stress,751-0,,baseline,22.0,136.0
1613,m207 s1c3,140,TS,stress,751-0,,baseline,24.666666666666668,137.0
1614,m207 s1c3,160,TS,stress,751-0,,baseline,26.666666666666668,138.0
1615,m207 s1c3,180,TS,stress,751-0,,baseline,25.333333333333332,139.0
1616,m207 s1c3,200,TS,stress,751-0,,baseline,26.666666666666668,140.0
1617,m207 s1c4,0,TS,stress,751-0,,baseline,9.333333333333334,185.0
1618,m207 s1c4,20,TS,stress,751-0,,baseline,12.0,186.0
1619,m207 s1c4,40,TS,stress,751-0,,baseline,16.0,187.0
1620,m207 s1c4,60,TS,stress,751-0,,baseline,21.333333333333332,188.0
1621,m207 s1c4,80,TS,stress,751-0,,baseline,23.333333333333332,189.0
1622,m207 s1c4,100,TS,stress,751-0,,baseline,25.333333333333332,190.0
1623,m207 s1c4,120,TS,stress,751-0,,baseline,25.333333333333332,191.0
1624,m207 s1c4,140,TS,stress,751-0,,baseline,26.666666666666668,192.0
1625,m207 s1c4,160,TS,stress,751-0,,baseline,26.666666666666668,193.0
1626,m207 s1c4,180,TS,stress,751-0,,baseline,26.666666666666668,194.0
1627,m207 s1c4,200,TS,stress,751-0,,baseline,23.333333333333332,195.0
1628,m208 s1c1,0,TS,naive,757-0,,baseline,3.0,25.5
1629,m208 s1c1,20,TS,naive,757-0,,baseline,2.5,26.5
1630,m208 s1c1,40,TS,naive,757-0,,baseline,7.0,27.5
1631,m208 s1c1,60,TS,naive,757-0,,baseline,7.0,28.5
1632,m208 s1c1,80,TS,naive,757-0,,baseline,7.5,29.5
1633,m208 s1c1,100,TS,naive,757-0,,baseline,8.0,30.5
1634,m208 s1c1,120,TS,naive,757-0,,baseline,8.0,31.5
1635,m208 s1c1,140,TS,naive,757-0,,baseline,8.5,32.5
1636,m208 s1c1,160,TS,naive,757-0,,baseline,7.5,33.5
1637,m208 s1c1,180,TS,naive,757-0,,baseline,6.0,34.5
1638,m208 s1c1,200,TS,naive,757-0,,baseline,6.5,35.5
1639,m208 s1c2,0,TS,naive,757-0,,baseline,0.6666666666666666,79.0
1640,m208 s1c2,20,TS,naive,757-0,,baseline,7.333333333333333,80.0
1641,m208 s1c2,40,TS,naive,757-0,,baseline,9.333333333333334,81.0
1642,m208 s1c2,60,TS,naive,757-0,,baseline,10.666666666666666,82.0
1643,m208 s1c2,80,TS,naive,757-0,,baseline,12.0,83.0
1644,m208 s1c2,100,TS,naive,757-0,,baseline,10.666666666666666,84.0
1645,m208 s1c2,120,TS,naive,757-0,,baseline,9.333333333333334,85.0
1646,m208 s1c2,140,TS,naive,757-0,,baseline,10.666666666666666,86.0
1647,m208 s1c2,160,TS,naive,757-0,,baseline,10.0,87.0
1648,m208 s1c2,180,TS,naive,757-0,,baseline,10.666666666666666,88.0
1649,m208 s1c2,200,TS,naive,757-0,,baseline,8.666666666666666,89.0
1650,m208 s1c3,0,TS,naive,757-0,,baseline,0.6666666666666666,134.0
1651,m208 s1c3,20,TS,naive,757-0,,baseline,6.0,135.0
1652,m208 s1c3,40,TS,naive,757-0,,baseline,10.0,136.0
1653,m208 s1c3,60,TS,naive,757-0,,baseline,12.0,137.0
1654,m208 s1c3,80,TS,naive,757-0,,baseline,16.0,138.0
1655,m208 s1c3,100,TS,naive,757-0,,baseline,18.666666666666668,139.0
1656,m208 s1c3,120,TS,naive,757-0,,baseline,16.666666666666668,140.0
1657,m208 s1c3,140,TS,naive,757-0,,baseline,16.0,141.0
1658,m208 s1c3,160,TS,naive,757-0,,baseline,15.333333333333334,142.0
1659,m208 s1c3,180,TS,naive,757-0,,baseline,14.0,143.0
1660,m208 s1c3,200,TS,naive,757-0,,baseline,16.0,144.0
1661,m208 s1c4,0,TS,naive,757-0,,baseline,2.6666666666666665,185.0
1662,m208 s1c4,20,TS,naive,757-0,,baseline,2.6666666666666665,186.0
1663,m208 s1c4,40,TS,naive,757-0,,baseline,4.666666666666667,187.0
1664,m208 s1c4,60,TS,naive,757-0,,baseline,5.333333333333333,188.0
1665,m208 s1c4,80,TS,naive,757-0,,baseline,6.666666666666667,189.0
1666,m208 s1c4,100,TS,naive,757-0,,baseline,8.0,190.0
1667,m208 s1c4,120,TS,naive,757-0,,baseline,9.333333333333334,191.0
1668,m208 s1c4,140,TS,naive,757-0,,baseline,8.666666666666666,192.0
1669,m208 s1c4,160,TS,naive,757-0,,baseline,10.0,193.0
1670,m208 s1c4,180,TS,naive,757-0,,baseline,10.666666666666666,194.0
1671,m208 s1c4,200,TS,naive,757-0,,baseline,10.666666666666666,195.0
1672,m208 s2c1,0,TS,naive,757-0,,baseline,1.3333333333333333,240.0
1673,m208 s2c1,20,TS,naive,757-0,,baseline,15.333333333333334,241.0
1674,m208 s2c1,40,TS,naive,757-0,,baseline,23.333333333333332,242.0
1675,m208 s2c1,60,TS,naive,757-0,,baseline,30.666666666666668,243.0
1676,m208 s2c1,80,TS,naive,757-0,,baseline,31.333333333333332,244.0
1677,m208 s2c1,100,TS,naive,757-0,,baseline,30.0,245.0
1678,m208 s2c1,120,TS,naive,757-0,,baseline,25.333333333333332,246.0
1679,m208 s2c1,140,TS,naive,757-0,,baseline,20.666666666666668,247.0
1680,m208 s2c1,160,TS,naive,757-0,,baseline,15.333333333333334,248.0
1681,m208 s2c1,180,TS,naive,757-0,,baseline,15.333333333333334,249.0
1682,m208 s2c1,200,TS,naive,757-0,,baseline,12.0,250.0
1683,m208 s2c2,0,TS,naive,757-0,,baseline,0.0,295.0
1684,m208 s2c2,20,TS,naive,757-0,,baseline,2.6666666666666665,296.0
1685,m208 s2c2,40,TS,naive,757-0,,baseline,5.333333333333333,297.0
1686,m208 s2c2,60,TS,naive,757-0,,baseline,8.0,298.0
1687,m208 s2c2,80,TS,naive,757-0,,baseline,9.333333333333334,299.0
1688,m208 s2c2,100,TS,naive,757-0,,baseline,10.666666666666666,300.0
1689,m208 s2c2,120,TS,naive,757-0,,baseline,12.666666666666666,301.0
1690,m208 s2c2,140,TS,naive,757-0,,baseline,12.0,302.0
1691,m208 s2c2,160,TS,naive,757-0,,baseline,12.666666666666666,303.0
1692,m208 s2c2,180,TS,naive,757-0,,baseline,12.666666666666666,304.0
1693,m208 s2c2,200,TS,naive,757-0,,baseline,11.333333333333334,305.0
1694,m208 s3c1,0,TS,naive,757-0,,baseline,4.0,338.0
1695,m208 s3c1,20,TS,naive,757-0,,baseline,4.0,339.0
1696,m208 s3c1,40,TS,naive,757-0,,baseline,6.0,340.0
1697,m208 s3c1,60,TS,naive,757-0,,baseline,8.0,341.0
1698,m208 s3c1,80,TS,naive,757-0,,baseline,10.0,342.0
1699,m208 s3c1,100,TS,naive,757-0,,baseline,12.0,343.0
1700,m208 s3c1,120,TS,naive,757-0,,baseline,10.0,344.0
1701,m208 s3c1,140,TS,naive,757-0,,baseline,8.0,345.0
1702,m208 s3c1,160,TS,naive,757-0,,baseline,12.0,346.0
1703,m208 s3c1,180,TS,naive,757-0,,baseline,10.0,347.0
1704,m208 s3c1,200,TS,naive,757-0,,baseline,6.0,348.0
1705,m323 s1c1 +,0,SNL,stress,611-323,,baseline,0.0,16.0
1706,m323 s1c1 +,20,SNL,stress,611-323,,baseline,2.0,17.0
1707,m323 s1c1 +,40,SNL,stress,611-323,,baseline,16.0,18.0
1708,m323 s1c1 +,60,SNL,stress,611-323,,baseline,27.333333333333332,19.0
1709,m323 s1c1 +,80,SNL,stress,611-323,,baseline,22.0,20.0
